Date,HomeTeam,AwayTeam,Result,FTHG,FTAG,League
2000-10-28,Schalke 04,Leverkusen,1,0.0,0.0,Germany_Bundesliga
2000-10-28,Hansa Rostock,Wolfsburg,1,1.0,1.0,Germany_Bundesliga
2000-10-28,Ein Frankfurt,Freiburg,0,3.0,0.0,Germany_Bundesliga
2000-10-28,Dortmund,Kaiserslautern,2,1.0,2.0,Germany_Bundesliga
2000-10-28,Arsenal,Man City,0,5.0,0.0,England_PL
2000-10-28,Aston Villa,Charlton,0,2.0,1.0,England_PL
2000-10-28,Chelsea,Tottenham,0,3.0,0.0,England_PL
2000-10-28,Ipswich,Middlesbrough,0,2.0,1.0,England_PL
2000-10-28,Leicester,Derby,0,2.0,1.0,England_PL
2000-10-28,Sunderland,Coventry,0,1.0,0.0,England_PL
2000-10-28,Las Palmas,Santander,0,2.0,1.0,Spain_LaLiga
2000-10-28,West Ham,Newcastle,0,1.0,0.0,England_PL
2000-10-28,Numancia,La Coruna,2,1.0,2.0,Spain_LaLiga
2000-10-28,Villarreal,Ath Bilbao,1,0.0,0.0,Spain_LaLiga
2000-10-28,Zaragoza,Malaga,1,1.0,1.0,Spain_LaLiga
2000-10-28,Mallorca,Barcelona,0,2.0,0.0,Spain_LaLiga
2000-10-29,FC Koln,Stuttgart,0,3.0,2.0,Germany_Bundesliga
2000-10-29,Munich 1860,Hertha,2,0.0,1.0,Germany_Bundesliga
2000-10-29,Liverpool,Everton,0,3.0,1.0,England_PL
2000-10-29,Troyes,Monaco,0,1.0,0.0,France_Ligue1
2000-10-29,Sedan,Nantes,0,2.0,0.0,France_Ligue1
2000-10-29,Rennes,Guingamp,2,1.0,2.0,France_Ligue1
2000-10-29,Paris SG,Bordeaux,2,1.0,2.0,France_Ligue1
2000-10-29,Bradford,Leeds,1,1.0,1.0,England_PL
2000-10-29,Lyon,Auxerre,1,2.0,2.0,France_Ligue1
2000-10-29,Lille,Toulouse,0,1.0,0.0,France_Ligue1
2000-10-29,Bastia,St Etienne,1,0.0,0.0,France_Ligue1
2000-10-29,Vallecano,Alaves,2,0.0,1.0,Spain_LaLiga
2000-10-29,Sociedad,Real Madrid,2,1.0,4.0,Spain_LaLiga
2000-10-29,Osasuna,Valencia,2,1.0,2.0,Spain_LaLiga
2000-10-29,Metz,Lens,0,2.0,1.0,France_Ligue1
2000-10-29,Celta,Valladolid,0,2.0,1.0,Spain_LaLiga
2000-10-29,Espanol,Oviedo,0,2.0,0.0,Spain_LaLiga
2000-10-31,La Coruna,Las Palmas,0,4.0,0.0,Spain_LaLiga
2000-11-01,Valencia,Celta,0,1.0,0.0,Spain_LaLiga
2000-11-01,Valladolid,Espanol,1,1.0,1.0,Spain_LaLiga
2000-11-01,Vicenza,Perugia,0,1.0,0.0,Italy_SerieA
2000-11-01,Juventus,Udinese,2,1.0,2.0,Italy_SerieA
2000-11-01,Lecce,Napoli,1,1.0,1.0,Italy_SerieA
2000-11-01,Lazio,Brescia,0,2.0,1.0,Italy_SerieA
2000-11-01,Inter,Roma,0,2.0,0.0,Italy_SerieA
2000-11-01,Bologna,Reggina,0,2.0,0.0,Italy_SerieA
2000-11-01,Atalanta,Verona,0,3.0,0.0,Italy_SerieA
2000-11-01,Santander,Villarreal,0,3.0,1.0,Spain_LaLiga
2000-11-01,Parma,Milan,0,2.0,0.0,Italy_SerieA
2000-11-01,Real Madrid,Mallorca,2,0.0,2.0,Spain_LaLiga
2000-11-01,Fiorentina,Bari,1,2.0,2.0,Italy_SerieA
2000-11-01,Malaga,Osasuna,0,3.0,1.0,Spain_LaLiga
2000-11-01,Barcelona,Numancia,1,1.0,1.0,Spain_LaLiga
2000-11-01,Oviedo,Vallecano,0,4.0,1.0,Spain_LaLiga
2000-11-01,Ath Bilbao,Zaragoza,2,1.0,2.0,Spain_LaLiga
2000-11-01,Alaves,Sociedad,2,0.0,1.0,Spain_LaLiga
2000-11-03,Monaco,Lyon,2,0.0,2.0,France_Ligue1
2000-11-03,Leverkusen,Ein Frankfurt,0,1.0,0.0,Germany_Bundesliga
2000-11-04,Tottenham,Sunderland,0,2.0,1.0,England_PL
2000-11-04,Newcastle,Ipswich,0,2.0,1.0,England_PL
2000-11-04,Middlesbrough,Arsenal,2,0.0,1.0,England_PL
2000-11-04,Man City,Leicester,2,0.0,1.0,England_PL
2000-11-04,Leeds,Liverpool,0,4.0,3.0,England_PL
2000-11-04,Coventry,Man United,2,1.0,2.0,England_PL
2000-11-04,Charlton,Bradford,0,2.0,0.0,England_PL
2000-11-04,Numancia,Real Madrid,0,3.0,1.0,Spain_LaLiga
2000-11-04,Espanol,Valencia,0,1.0,0.0,Spain_LaLiga
2000-11-04,Villarreal,La Coruna,0,3.0,2.0,Spain_LaLiga
2000-11-04,St Etienne,Troyes,0,4.0,1.0,France_Ligue1
2000-11-04,Nantes,Metz,0,2.0,0.0,France_Ligue1
2000-11-04,Marseille,Rennes,2,0.0,1.0,France_Ligue1
2000-11-04,Lens,Bastia,0,4.0,0.0,France_Ligue1
2000-11-04,Guingamp,Sedan,2,0.0,3.0,France_Ligue1
2000-11-04,Bordeaux,Lille,0,1.0,0.0,France_Ligue1
2000-11-04,Auxerre,Paris SG,0,1.0,0.0,France_Ligue1
2000-11-04,Lazio,Bologna,0,2.0,0.0,Italy_SerieA
2000-11-04,Las Palmas,Barcelona,2,0.0,1.0,Spain_LaLiga
2000-11-04,Celta,Malaga,0,1.0,0.0,Spain_LaLiga
2000-11-04,Southampton,Chelsea,0,3.0,2.0,England_PL
2000-11-04,Bayern Munich,Dortmund,0,6.0,2.0,Germany_Bundesliga
2000-11-04,Stuttgart,Hansa Rostock,0,1.0,0.0,Germany_Bundesliga
2000-11-04,Bochum,Munich 1860,1,1.0,1.0,Germany_Bundesliga
2000-11-04,Hamburg,Freiburg,0,5.0,0.0,Germany_Bundesliga
2000-11-04,Hertha,Werder Bremen,0,4.0,1.0,Germany_Bundesliga
2000-11-04,Kaiserslautern,Schalke 04,0,3.0,2.0,Germany_Bundesliga
2000-11-04,Toulouse,Strasbourg,1,0.0,0.0,France_Ligue1
2000-11-04,Fiorentina,Perugia,2,3.0,4.0,Italy_SerieA
2000-11-05,Unterhaching,FC Koln,1,0.0,0.0,Germany_Bundesliga
2000-11-05,Udinese,Lecce,0,2.0,0.0,Italy_SerieA
2000-11-05,Reggina,Juventus,2,0.0,2.0,Italy_SerieA
2000-11-05,Alaves,Oviedo,0,4.0,0.0,Spain_LaLiga
2000-11-05,Osasuna,Ath Bilbao,1,1.0,1.0,Spain_LaLiga
2000-11-05,Vallecano,Valladolid,0,2.0,1.0,Spain_LaLiga
2000-11-05,Zaragoza,Santander,0,2.0,0.0,Spain_LaLiga
2000-11-05,Milan,Atalanta,1,3.0,3.0,Italy_SerieA
2000-11-05,Brescia,Roma,2,2.0,4.0,Italy_SerieA
2000-11-05,Bari,Parma,2,0.0,1.0,Italy_SerieA
2000-11-05,Napoli,Vicenza,2,1.0,2.0,Italy_SerieA
2000-11-05,Wolfsburg,Cottbus,1,1.0,1.0,Germany_Bundesliga
2000-11-05,Sociedad,Mallorca,2,0.0,1.0,Spain_LaLiga
2000-11-05,Everton,Aston Villa,2,0.0,1.0,England_PL
2000-11-05,Verona,Inter,1,2.0,2.0,Italy_SerieA
2000-11-06,Derby,West Ham,1,0.0,0.0,England_PL
2000-11-10,Dortmund,Hertha,0,2.0,0.0,Germany_Bundesliga
2000-11-10,St Etienne,Monaco,0,1.0,0.0,France_Ligue1
2000-11-11,Atalanta,Brescia,0,2.0,0.0,Italy_SerieA
2000-11-11,Troyes,Lens,0,1.0,0.0,France_Ligue1
2000-11-11,Werder Bremen,Bochum,0,2.0,0.0,Germany_Bundesliga
2000-11-11,Schalke 04,Bayern Munich,0,3.0,2.0,Germany_Bundesliga
2000-11-11,Hansa Rostock,Unterhaching,1,2.0,2.0,Germany_Bundesliga
2000-11-11,Freiburg,Leverkusen,2,0.0,1.0,Germany_Bundesliga
2000-11-11,Munich 1860,Wolfsburg,1,2.0,2.0,Germany_Bundesliga
2000-11-11,FC Koln,Hamburg,0,4.0,2.0,Germany_Bundesliga
2000-11-11,Sedan,Marseille,0,2.0,0.0,France_Ligue1
2000-11-11,Rennes,Toulouse,1,1.0,1.0,France_Ligue1
2000-11-11,Lille,Auxerre,1,1.0,1.0,France_Ligue1
2000-11-11,Metz,Guingamp,1,1.0,1.0,France_Ligue1
2000-11-11,West Ham,Man City,0,4.0,1.0,England_PL
2000-11-11,Arsenal,Derby,1,0.0,0.0,England_PL
2000-11-11,Juventus,Lazio,1,1.0,1.0,Italy_SerieA
2000-11-11,Aston Villa,Tottenham,0,2.0,0.0,England_PL
2000-11-11,Bradford,Everton,2,0.0,1.0,England_PL
2000-11-11,Ipswich,Charlton,0,2.0,0.0,England_PL
2000-11-11,Paris SG,Lyon,1,1.0,1.0,France_Ligue1
2000-11-11,Man United,Middlesbrough,0,2.0,1.0,England_PL
2000-11-11,La Coruna,Zaragoza,0,2.0,0.0,Spain_LaLiga
2000-11-11,Sunderland,Southampton,1,2.0,2.0,England_PL
2000-11-11,Leicester,Newcastle,1,1.0,1.0,England_PL
2000-11-12,Valladolid,Alaves,0,2.0,1.0,Spain_LaLiga
2000-11-12,Ein Frankfurt,Kaiserslautern,0,3.0,1.0,Germany_Bundesliga
2000-11-12,Vicenza,Verona,1,2.0,2.0,Italy_SerieA
2000-11-12,Roma,Reggina,0,2.0,1.0,Italy_SerieA
2000-11-12,Perugia,Napoli,1,1.0,1.0,Italy_SerieA
2000-11-12,Parma,Udinese,0,2.0,0.0,Italy_SerieA
2000-11-12,Inter,Lecce,2,0.0,1.0,Italy_SerieA
2000-11-12,Cottbus,Stuttgart,0,2.0,1.0,Germany_Bundesliga
2000-11-12,Valencia,Vallecano,1,2.0,2.0,Spain_LaLiga
2000-11-12,Chelsea,Leeds,1,1.0,1.0,England_PL
2000-11-12,Santander,Osasuna,1,0.0,0.0,Spain_LaLiga
2000-11-12,Real Madrid,Las Palmas,0,5.0,1.0,Spain_LaLiga
2000-11-12,Oviedo,Sociedad,0,1.0,0.0,Spain_LaLiga
2000-11-12,Mallorca,Numancia,0,2.0,1.0,Spain_LaLiga
2000-11-12,Malaga,Espanol,1,0.0,0.0,Spain_LaLiga
2000-11-12,Barcelona,Villarreal,2,1.0,2.0,Spain_LaLiga
2000-11-12,Ath Bilbao,Celta,0,2.0,1.0,Spain_LaLiga
2000-11-12,Bologna,Fiorentina,1,1.0,1.0,Italy_SerieA
2000-11-12,Strasbourg,Bordeaux,2,0.0,2.0,France_Ligue1
2000-11-12,Bari,Milan,2,1.0,3.0,Italy_SerieA
2000-11-12,Liverpool,Coventry,0,4.0,1.0,England_PL
2000-11-17,Stuttgart,Munich 1860,1,2.0,2.0,Germany_Bundesliga
2000-11-17,Marseille,Metz,0,4.0,1.0,France_Ligue1
2000-11-18,Osasuna,La Coruna,1,1.0,1.0,Spain_LaLiga
2000-11-18,Villarreal,Real Madrid,2,0.0,1.0,Spain_LaLiga
2000-11-18,Newcastle,Sunderland,2,1.0,2.0,England_PL
2000-11-18,FC Koln,Hansa Rostock,0,5.0,2.0,Germany_Bundesliga
2000-11-18,Bayern Munich,Ein Frankfurt,2,1.0,2.0,Germany_Bundesliga
2000-11-18,Hamburg,Leverkusen,2,1.0,3.0,Germany_Bundesliga
2000-11-18,Hertha,Schalke 04,2,0.0,4.0,Germany_Bundesliga
2000-11-18,Kaiserslautern,Freiburg,2,0.0,2.0,Germany_Bundesliga
2000-11-18,Wolfsburg,Werder Bremen,1,1.0,1.0,Germany_Bundesliga
2000-11-18,Middlesbrough,Leicester,2,0.0,3.0,England_PL
2000-11-18,Las Palmas,Mallorca,0,1.0,0.0,Spain_LaLiga
2000-11-18,Toulouse,Sedan,0,2.0,0.0,France_Ligue1
2000-11-18,Nantes,Troyes,0,4.0,0.0,France_Ligue1
2000-11-18,Alaves,Valencia,1,1.0,1.0,Spain_LaLiga
2000-11-18,Lyon,Lille,2,0.0,1.0,France_Ligue1
2000-11-18,Charlton,Chelsea,0,2.0,0.0,England_PL
2000-11-18,Derby,Bradford,0,2.0,0.0,England_PL
2000-11-18,Everton,Arsenal,0,2.0,0.0,England_PL
2000-11-18,Leeds,West Ham,2,0.0,1.0,England_PL
2000-11-18,Man City,Man United,2,0.0,1.0,England_PL
2000-11-18,Inter,Perugia,0,2.0,1.0,Italy_SerieA
2000-11-18,Lazio,Milan,1,1.0,1.0,Italy_SerieA
2000-11-18,Monaco,Paris SG,0,2.0,0.0,France_Ligue1
2000-11-18,Southampton,Aston Villa,0,2.0,0.0,England_PL
2000-11-18,Guingamp,Bastia,0,1.0,0.0,France_Ligue1
2000-11-18,Lens,St Etienne,1,0.0,0.0,France_Ligue1
2000-11-19,Unterhaching,Cottbus,0,2.0,1.0,Germany_Bundesliga
2000-11-19,Bologna,Parma,0,2.0,1.0,Italy_SerieA
2000-11-19,Verona,Roma,2,1.0,4.0,Italy_SerieA
2000-11-19,Udinese,Reggina,0,3.0,0.0,Italy_SerieA
2000-11-19,Napoli,Atalanta,1,0.0,0.0,Italy_SerieA
2000-11-19,Tottenham,Liverpool,0,2.0,1.0,England_PL
2000-11-19,Lecce,Bari,0,2.0,0.0,Italy_SerieA
2000-11-19,Brescia,Juventus,1,0.0,0.0,Italy_SerieA
2000-11-19,Bochum,Dortmund,1,1.0,1.0,Germany_Bundesliga
2000-11-19,Fiorentina,Vicenza,0,3.0,2.0,Italy_SerieA
2000-11-19,Celta,Santander,1,1.0,1.0,Spain_LaLiga
2000-11-19,Oviedo,Valladolid,0,4.0,1.0,Spain_LaLiga
2000-11-19,Sociedad,Numancia,0,4.0,1.0,Spain_LaLiga
2000-11-19,Vallecano,Malaga,0,4.0,2.0,Spain_LaLiga
2000-11-19,Zaragoza,Barcelona,0,3.0,1.0,Spain_LaLiga
2000-11-19,Auxerre,Strasbourg,2,1.0,2.0,France_Ligue1
2000-11-19,Bordeaux,Rennes,0,3.0,0.0,France_Ligue1
2000-11-19,Espanol,Ath Bilbao,0,2.0,1.0,Spain_LaLiga
2000-11-20,Coventry,Ipswich,2,0.0,1.0,England_PL
2000-11-24,Schalke 04,Bochum,0,2.0,1.0,Germany_Bundesliga
2000-11-25,Charlton,Sunderland,2,0.0,1.0,England_PL
2000-11-25,Coventry,Aston Villa,1,1.0,1.0,England_PL
2000-11-25,Derby,Man United,2,0.0,3.0,England_PL
2000-11-25,Everton,Chelsea,0,2.0,1.0,England_PL
2000-11-25,Man City,Ipswich,2,2.0,3.0,England_PL
2000-11-25,Middlesbrough,Bradford,1,2.0,2.0,England_PL
2000-11-25,Southampton,West Ham,2,2.0,3.0,England_PL
2000-11-25,Tottenham,Leicester,0,3.0,0.0,England_PL
2000-11-25,Mallorca,Villarreal,0,2.0,1.0,Spain_LaLiga
2000-11-25,Bastia,Marseille,0,3.0,0.0,France_Ligue1
2000-11-25,Lens,Monaco,0,4.0,3.0,France_Ligue1
2000-11-25,Metz,Toulouse,1,1.0,1.0,France_Ligue1
2000-11-25,Troyes,Guingamp,2,0.0,1.0,France_Ligue1
2000-11-25,Rennes,Auxerre,2,0.0,1.0,France_Ligue1
2000-11-25,Milan,Napoli,0,1.0,0.0,Italy_SerieA
2000-11-25,Cottbus,FC Koln,2,0.0,2.0,Germany_Bundesliga
2000-11-25,Dortmund,Wolfsburg,0,2.0,1.0,Germany_Bundesliga
2000-11-25,Ein Frankfurt,Hertha,2,0.0,4.0,Germany_Bundesliga
2000-11-25,Freiburg,Bayern Munich,1,1.0,1.0,Germany_Bundesliga
2000-11-25,Strasbourg,Lyon,2,0.0,3.0,France_Ligue1
2000-11-25,Hansa Rostock,Hamburg,0,1.0,0.0,Germany_Bundesliga
2000-11-25,Atalanta,Lecce,0,1.0,0.0,Italy_SerieA
2000-11-26,Vicenza,Inter,1,0.0,0.0,Italy_SerieA
2000-11-26,Roma,Fiorentina,0,1.0,0.0,Italy_SerieA
2000-11-26,Perugia,Bologna,2,1.0,3.0,Italy_SerieA
2000-11-26,St Etienne,Nantes,2,0.0,2.0,France_Ligue1
2000-11-26,Parma,Lazio,0,2.0,0.0,Italy_SerieA
2000-11-26,Sedan,Bordeaux,1,0.0,0.0,France_Ligue1
2000-11-26,Bari,Udinese,0,2.0,1.0,Italy_SerieA
2000-11-26,Reggina,Brescia,2,0.0,3.0,Italy_SerieA
2000-11-26,Juventus,Verona,0,2.0,1.0,Italy_SerieA
2000-11-26,Werder Bremen,Stuttgart,0,1.0,0.0,Germany_Bundesliga
2000-11-26,La Coruna,Celta,0,1.0,0.0,Spain_LaLiga
2000-11-26,Newcastle,Liverpool,0,2.0,1.0,England_PL
2000-11-26,Ath Bilbao,Vallecano,0,4.0,2.0,Spain_LaLiga
2000-11-26,Barcelona,Osasuna,0,2.0,0.0,Spain_LaLiga
2000-11-26,Malaga,Alaves,0,3.0,1.0,Spain_LaLiga
2000-11-26,Numancia,Las Palmas,2,0.0,1.0,Spain_LaLiga
2000-11-26,Leverkusen,Kaiserslautern,0,4.0,2.0,Germany_Bundesliga
2000-11-26,Valencia,Oviedo,0,2.0,0.0,Spain_LaLiga
2000-11-26,Valladolid,Sociedad,0,2.0,1.0,Spain_LaLiga
2000-11-26,Leeds,Arsenal,0,1.0,0.0,England_PL
2000-11-26,Munich 1860,Unterhaching,2,0.0,2.0,Germany_Bundesliga
2000-11-26,Santander,Espanol,2,1.0,2.0,Spain_LaLiga
2000-11-28,Guingamp,Lens,2,0.0,1.0,France_Ligue1
2000-11-28,Paris SG,Rennes,2,0.0,1.0,France_Ligue1
2000-11-29,Nantes,Monaco,0,3.0,1.0,France_Ligue1
2000-11-29,Toulouse,Troyes,0,2.0,1.0,France_Ligue1
2000-11-29,Marseille,St Etienne,0,2.0,1.0,France_Ligue1
2000-11-29,Lyon,Sedan,1,2.0,2.0,France_Ligue1
2000-11-29,Bordeaux,Bastia,1,0.0,0.0,France_Ligue1
2000-11-29,Auxerre,Metz,0,1.0,0.0,France_Ligue1
2000-11-29,Lille,Strasbourg,1,1.0,1.0,France_Ligue1
2000-12-02,West Ham,Middlesbrough,0,1.0,0.0,England_PL
2000-12-02,Man United,Tottenham,0,2.0,0.0,England_PL
2000-12-02,Liverpool,Charlton,0,3.0,0.0,England_PL
2000-12-02,Leicester,Leeds,0,3.0,1.0,England_PL
2000-12-02,Ipswich,Derby,2,0.0,1.0,England_PL
2000-12-02,Bradford,Coventry,0,2.0,1.0,England_PL
2000-12-02,Aston Villa,Newcastle,1,1.0,1.0,England_PL
2000-12-02,Arsenal,Southampton,0,1.0,0.0,England_PL
2000-12-02,Parma,Atalanta,0,2.0,0.0,Italy_SerieA
2000-12-02,Osasuna,Real Madrid,2,2.0,3.0,Spain_LaLiga
2000-12-02,Celta,Barcelona,1,3.0,3.0,Spain_LaLiga
2000-12-02,Espanol,La Coruna,2,0.0,2.0,Spain_LaLiga
2000-12-02,FC Koln,Munich 1860,0,4.0,0.0,Germany_Bundesliga
2000-12-02,Lazio,Reggina,0,2.0,0.0,Italy_SerieA
2000-12-02,Bochum,Ein Frankfurt,0,2.0,1.0,Germany_Bundesliga
2000-12-02,Valladolid,Valencia,1,0.0,0.0,Spain_LaLiga
2000-12-02,Vallecano,Santander,0,4.0,1.0,Spain_LaLiga
2000-12-02,Bastia,Auxerre,0,3.0,1.0,France_Ligue1
2000-12-02,Metz,Lyon,1,0.0,0.0,France_Ligue1
2000-12-02,Monaco,Strasbourg,0,1.0,0.0,France_Ligue1
2000-12-02,Bayern Munich,Leverkusen,0,2.0,0.0,Germany_Bundesliga
2000-12-02,Rennes,Lille,0,2.0,0.0,France_Ligue1
2000-12-02,Nantes,Guingamp,0,2.0,1.0,France_Ligue1
2000-12-02,St Etienne,Toulouse,0,1.0,0.0,France_Ligue1
2000-12-02,Troyes,Bordeaux,0,1.0,0.0,France_Ligue1
2000-12-02,Wolfsburg,Schalke 04,0,2.0,0.0,Germany_Bundesliga
2000-12-02,Stuttgart,Dortmund,2,0.0,2.0,Germany_Bundesliga
2000-12-02,Hertha,Freiburg,1,2.0,2.0,Germany_Bundesliga
2000-12-02,Sedan,Paris SG,0,5.0,1.0,France_Ligue1
2000-12-03,Lens,Marseille,0,1.0,0.0,France_Ligue1
2000-12-03,Chelsea,Man City,0,2.0,1.0,England_PL
2000-12-03,Zaragoza,Mallorca,1,1.0,1.0,Spain_LaLiga
2000-12-03,Sociedad,Las Palmas,1,1.0,1.0,Spain_LaLiga
2000-12-03,Villarreal,Numancia,1,0.0,0.0,Spain_LaLiga
2000-12-03,Alaves,Ath Bilbao,0,2.0,1.0,Spain_LaLiga
2000-12-03,Cottbus,Hansa Rostock,0,1.0,0.0,Germany_Bundesliga
2000-12-03,Bologna,Vicenza,1,1.0,1.0,Italy_SerieA
2000-12-03,Inter,Juventus,1,2.0,2.0,Italy_SerieA
2000-12-03,Lecce,Fiorentina,1,1.0,1.0,Italy_SerieA
2000-12-03,Oviedo,Malaga,0,3.0,2.0,Spain_LaLiga
2000-12-03,Perugia,Roma,1,0.0,0.0,Italy_SerieA
2000-12-03,Udinese,Milan,2,0.0,1.0,Italy_SerieA
2000-12-03,Napoli,Bari,0,1.0,0.0,Italy_SerieA
2000-12-03,Kaiserslautern,Hamburg,0,2.0,1.0,Germany_Bundesliga
2000-12-03,Verona,Brescia,0,2.0,1.0,Italy_SerieA
2000-12-04,Sunderland,Everton,0,2.0,0.0,England_PL
2000-12-08,Ein Frankfurt,Wolfsburg,2,1.0,2.0,Germany_Bundesliga
2000-12-09,Valencia,Sociedad,0,2.0,0.0,Spain_LaLiga
2000-12-09,Numancia,Zaragoza,1,1.0,1.0,Spain_LaLiga
2000-12-09,Las Palmas,Villarreal,2,1.0,5.0,Spain_LaLiga
2000-12-09,Charlton,Man United,1,3.0,3.0,England_PL
2000-12-09,West Ham,Aston Villa,1,1.0,1.0,England_PL
2000-12-09,Sunderland,Middlesbrough,0,1.0,0.0,England_PL
2000-12-09,Southampton,Leeds,0,1.0,0.0,England_PL
2000-12-09,Man City,Everton,0,5.0,0.0,England_PL
2000-12-09,Chelsea,Derby,0,4.0,1.0,England_PL
2000-12-09,Toulouse,Lens,0,1.0,0.0,France_Ligue1
2000-12-09,Bradford,Tottenham,1,3.0,3.0,England_PL
2000-12-09,Arsenal,Newcastle,0,5.0,0.0,England_PL
2000-12-09,Schalke 04,Stuttgart,0,2.0,1.0,Germany_Bundesliga
2000-12-09,Kaiserslautern,Bayern Munich,1,0.0,0.0,Germany_Bundesliga
2000-12-09,Freiburg,Bochum,0,5.0,0.0,Germany_Bundesliga
2000-12-09,Dortmund,Unterhaching,0,3.0,0.0,Germany_Bundesliga
2000-12-09,Munich 1860,Hansa Rostock,0,2.0,1.0,Germany_Bundesliga
2000-12-09,Strasbourg,Rennes,1,1.0,1.0,France_Ligue1
2000-12-09,Reggina,Verona,1,1.0,1.0,Italy_SerieA
2000-12-09,Brescia,Napoli,1,1.0,1.0,Italy_SerieA
2000-12-09,Auxerre,Troyes,1,2.0,2.0,France_Ligue1
2000-12-09,Guingamp,Monaco,1,2.0,2.0,France_Ligue1
2000-12-09,Lille,Sedan,0,2.0,0.0,France_Ligue1
2000-12-09,Lyon,Bastia,0,1.0,0.0,France_Ligue1
2000-12-09,Paris SG,Metz,0,1.0,0.0,France_Ligue1
2000-12-10,Barcelona,Espanol,0,4.0,2.0,Spain_LaLiga
2000-12-10,Coventry,Leicester,0,1.0,0.0,England_PL
2000-12-10,Malaga,Valladolid,0,3.0,1.0,Spain_LaLiga
2000-12-10,La Coruna,Vallecano,1,1.0,1.0,Spain_LaLiga
2000-12-10,Mallorca,Osasuna,1,1.0,1.0,Spain_LaLiga
2000-12-10,Liverpool,Ipswich,2,0.0,1.0,England_PL
2000-12-10,Ath Bilbao,Oviedo,0,4.0,0.0,Spain_LaLiga
2000-12-10,Hamburg,Cottbus,0,2.0,1.0,Germany_Bundesliga
2000-12-10,Werder Bremen,FC Koln,0,2.0,1.0,Germany_Bundesliga
2000-12-10,Leverkusen,Hertha,0,4.0,0.0,Germany_Bundesliga
2000-12-10,Bordeaux,St Etienne,0,2.0,1.0,France_Ligue1
2000-12-10,Marseille,Nantes,0,2.0,0.0,France_Ligue1
2000-12-10,Atalanta,Perugia,1,0.0,0.0,Italy_SerieA
2000-12-10,Bari,Bologna,0,2.0,0.0,Italy_SerieA
2000-12-10,Fiorentina,Inter,0,2.0,0.0,Italy_SerieA
2000-12-10,Juventus,Parma,0,1.0,0.0,Italy_SerieA
2000-12-10,Milan,Lecce,0,4.0,1.0,Italy_SerieA
2000-12-10,Roma,Udinese,0,2.0,1.0,Italy_SerieA
2000-12-10,Vicenza,Lazio,2,1.0,4.0,Italy_SerieA
2000-12-10,Real Madrid,Celta,0,3.0,0.0,Spain_LaLiga
2000-12-10,Santander,Alaves,0,2.0,1.0,Spain_LaLiga
2000-12-12,Unterhaching,Schalke 04,2,0.0,2.0,Germany_Bundesliga
2000-12-12,Wolfsburg,Freiburg,2,1.0,2.0,Germany_Bundesliga
2000-12-12,Stuttgart,Ein Frankfurt,0,4.0,1.0,Germany_Bundesliga
2000-12-13,Hansa Rostock,Werder Bremen,0,5.0,2.0,Germany_Bundesliga
2000-12-13,Lyon,Toulouse,0,4.0,1.0,France_Ligue1
2000-12-13,Hertha,Kaiserslautern,2,2.0,4.0,Germany_Bundesliga
2000-12-13,Cottbus,Munich 1860,2,2.0,3.0,Germany_Bundesliga
2000-12-13,FC Koln,Dortmund,1,0.0,0.0,Germany_Bundesliga
2000-12-13,Bayern Munich,Hamburg,0,2.0,1.0,Germany_Bundesliga
2000-12-13,Bochum,Leverkusen,0,3.0,2.0,Germany_Bundesliga
2000-12-13,Bastia,Nantes,0,3.0,1.0,France_Ligue1
2000-12-13,Lille,Paris SG,0,2.0,0.0,France_Ligue1
2000-12-15,Unterhaching,Ein Frankfurt,0,2.0,0.0,Germany_Bundesliga
2000-12-16,Newcastle,Bradford,0,2.0,1.0,England_PL
2000-12-16,Napoli,Reggina,0,6.0,2.0,Italy_SerieA
2000-12-16,Perugia,Bari,0,4.0,1.0,Italy_SerieA
2000-12-16,Middlesbrough,Chelsea,0,1.0,0.0,England_PL
2000-12-16,Guingamp,Marseille,0,1.0,0.0,France_Ligue1
2000-12-16,Lens,Bordeaux,1,2.0,2.0,France_Ligue1
2000-12-16,Metz,Lille,1,1.0,1.0,France_Ligue1
2000-12-16,Monaco,Rennes,2,1.0,2.0,France_Ligue1
2000-12-16,Sedan,Strasbourg,0,1.0,0.0,France_Ligue1
2000-12-16,St Etienne,Auxerre,0,2.0,0.0,France_Ligue1
2000-12-16,Troyes,Lyon,0,1.0,0.0,France_Ligue1
2000-12-16,Leicester,Charlton,0,3.0,1.0,England_PL
2000-12-16,Leeds,Sunderland,0,2.0,0.0,England_PL
2000-12-16,Ipswich,Southampton,0,3.0,1.0,England_PL
2000-12-16,Everton,West Ham,1,1.0,1.0,England_PL
2000-12-16,FC Koln,Schalke 04,1,2.0,2.0,Germany_Bundesliga
2000-12-16,Munich 1860,Hamburg,0,2.0,1.0,Germany_Bundesliga
2000-12-16,Bochum,Kaiserslautern,2,0.0,1.0,Germany_Bundesliga
2000-12-16,Hansa Rostock,Dortmund,2,1.0,2.0,Germany_Bundesliga
2000-12-16,Stuttgart,Freiburg,1,0.0,0.0,Germany_Bundesliga
2000-12-16,Zaragoza,Las Palmas,0,3.0,1.0,Spain_LaLiga
2000-12-16,Wolfsburg,Leverkusen,0,2.0,0.0,Germany_Bundesliga
2000-12-16,Sociedad,Villarreal,2,0.0,2.0,Spain_LaLiga
2000-12-16,Espanol,Real Madrid,2,1.0,2.0,Spain_LaLiga
